,level,power,date
0,29,386.6,2023-05-21
1,29,397.6,2023-05-21
2,30,399.7,2023-05-21
3,27,325.2,2023-05-21
4,29,370.5,2023-05-21
5,30,473.4,2023-05-21
6,28,391.8,2023-05-21
7,30,331.3,2023-05-21
8,23,120.7,2023-05-21
9,30,454.7,2023-05-21
10,20,90.3,2023-05-21
11,28,379.1,2023-05-21
12,24,221.1,2023-05-21
13,19,66.1,2023-05-21
14,23,145.6,2023-05-21
15,20,91.3,2023-05-21
16,26,246.7,2023-05-21
17,26,163.9,2023-05-21
18,23,112.9,2023-05-21
19,24,170.8,2023-05-21
20,22,105.2,2023-05-21
21,26,226.6,2023-05-21
22,27,216.0,2023-05-21
23,27,297.1,2023-05-21
24,27,302.0,2023-05-21
25,22,126.4,2023-05-21
26,20,91.2,2023-05-21
27,26,194.0,2023-05-21
28,22,130.1,2023-05-21
29,22,137.9,2023-05-21
30,25,186.0,2023-05-21
31,25,184.9,2023-05-21
32,22,84.2,2023-05-21
33,24,146.8,2023-05-21
34,26,192.2,2023-05-21
35,17,41.4,2023-05-21
36,19,97.0,2023-05-21
37,22,138.7,2023-05-21
38,22,141.2,2023-05-21
39,22,127.5,2023-05-21
40,21,108.7,2023-05-21
41,21,112.1,2023-05-21
42,21,101.0,2023-05-21
43,18,75.8,2023-05-21
44,18,53.6,2023-05-21
45,19,50.7,2023-05-21
46,19,76.0,2023-05-21
47,20,88.5,2023-05-21
48,18,54.2,2023-05-21
49,16,41.4,2023-05-21
50,20,67.8,2023-05-21
51,17,55.2,2023-05-21
52,18,50.1,2023-05-21
53,18,60.1,2023-05-21
54,17,46.0,2023-05-21
55,116,49.5,2023-05-21
